UTC time,Satellites,Speed (km/h),Heading (Degrees),Latitude,Longitude,BrakeTrigger,Dgps,Wav file,Dual Antenna Status,Height (m),Vertical velocity (km/h),Avi sync time (s),Avi file index,Elapsed time (s),Distance (m),Lateral acceleration (g),Longitudinal acceleration (g),Relative height (m),Gradient (%),Radius of turn (m),sampleperiod (s),ComboAcc (g),Air Fuel Ratio ((null)),Battery Voltage (V),Brake Position (%),Brake Pressure (bar),Clutch Position (%),Coolant Temperature (°C),Engine Speed (rpm),Exhaust Temperature (°C),Fuel Level (%),Gear ((null)),Head Temperature (°C),Indicated Lateral Acceleration (g),Indicated Longitudinal Acceleration (g),Indicated Vehicle Speed (km/h),Oil Pressure (bar),Oil Temperature (°C),Steering Angle (Degrees),Throttle Position (%),Water Temp (Calc) (F),Oil Temp (Calc) (F),Oil Press (Calc) (psi),Water Press (Calc) (psi),Brake Press (Calc) ((null))
161059.100,12,43.68,172.2,39°32.436312 N,122°19.883010 W,0,1,0,0,102.49,-0.43,17599.000,1,6.600,51.88,-0.29,0.23,-0.85,-0.989033631722338,36.78,0.100,0.44,500,13.6000003814697,0,0.180000007152557,255,80.20,3918,-50.00,43,255,0.50,0.25,-0.02,43.50,4.90999984741211,51.00,-1024.0,42,176.360000610352,123.800003051758,71.21,7.25,2.61068391799927
161059.200,12,44.69,173.1,39°32.435616 N,122°19.882920 W,0,1,0,0,102.47,-0.32,17699.000,1,6.700,53.10,-0.20,0.29,-0.86,-0.725043077405062,41.54,0.100,0.43,500,13.6000003814697,0,0.189999997615814,255,80.20,4000,-50.00,43,255,0.50,0.25,-0.02,44.00,5.30999994277954,51.00,-1024.0,42,176.360000610352,123.800003051758,77.02,7.25,2.75572204589844
161059.300,12,45.44,174.3,39°32.434920 N,122°19.882836 W,0,1,0,0,102.44,-0.32,17799.000,1,6.800,54.35,-0.26,0.21,-0.87,-0.71309094110397,48.23,0.100,0.40,500,13.6000003814697,0,0.159999996423721,255,80.20,4000,-50.00,43,255,0.50,0.16,-0.05,45.10,5.32999992370605,51.00,-1024.0,42,176.360000610352,123.800003051758,77.31,7.25,2.32060790061951
161059.400,12,46.18,175.2,39°32.434200 N,122°19.882770 W,0,1,0,0,102.39,-0.32,17899.000,1,6.900,55.63,-0.21,0.21,-0.88,-0.70154165944916,55.87,0.100,0.38,500,13.6000003814697,0,0.209999993443489,255,80.20,4070,-50.00,43,255,0.50,0.16,-0.05,45.70,4.76999998092651,51.00,-1024.0,42,176.360000610352,123.800003051758,69.18,7.25,3.0457980632782
161059.500,12,47.29,176.2,39°32.433468 N,122°19.882716 W,0,1,0,0,102.36,-0.29,17999.000,1,7.000,56.92,-0.23,0.31,-0.89,-0.609059763989341,62.65,0.100,0.40,500,13.6000003814697,0,0.170000001788139,255,80.20,4225,-50.00,43,255,0.50,0.16,-0.05,46.70,4.59999990463257,51.00,-1024.0,42,176.360000610352,123.800003051758,66.72,7.25,2.46564602851868
161059.600,12,48.14,177.0,39°32.432730 N,122°19.882674 W,0,1,0,0,102.33,-0.25,18099.000,1,7.100,58.25,-0.21,0.24,-0.90,-0.523484077359314,67.56,0.100,0.37,500,13.6000003814697,0,0.170000001788139,255,80.20,4282,-50.00,43,255,0.50,0.16,-0.05,47.40,4.26000022888184,51.00,-1024.0,42,176.360000610352,123.800003051758,61.79,7.25,2.46564602851868
161059.700,12,49.20,177.8,39°32.431956 N,122°19.882656 W,0,1,0,0,102.24,-0.25,18199.000,1,7.200,59.60,-0.18,0.30,-0.91,-0.51221594373755,79.10,0.100,0.38,500,13.6000003814697,0,0.119999997317791,255,80.20,4282,-50.00,43,255,0.50,0.09,-0.05,48.40,4.51999998092651,51.00,-1024.0,42,176.360000610352,123.800003051758,65.56,7.25,1.74045598506927
161059.800,12,49.92,178.4,39°32.431182 N,122°19.882644 W,0,1,0,0,102.14,-0.25,18299.000,1,7.300,60.98,-0.14,0.20,-0.91,-0.504797580176679,90.24,0.100,0.34,500,13.6000003814697,0,0.180000007152557,255,80.20,4366,-50.00,43,255,0.50,0.09,-0.05,49.10,4.80000019073486,51.00,-1024.0,42,176.360000610352,123.800003051758,69.62,7.25,2.61068391799927
161059.900,12,50.88,178.9,39°32.430384 N,122°19.882644 W,0,1,0,0,102.04,-0.22,18433.000,1,7.400,62.38,-0.14,0.27,-0.92,-0.424536645767409,97.23,0.100,0.33,500,13.6000003814697,0,0.129999995231628,255,80.20,4495,-50.00,43,255,0.50,0.09,-0.05,50.00,5.26000022888184,51.00,-1024.0,43,176.360000610352,123.800003051758,76.29,7.25,1.88549399375916
161100.000,12,51.62,179.1,39°32.429574 N,122°19.882650 W,0,1,0,0,101.92,-0.25,18499.000,1,7.500,63.80,-0.05,0.21,-0.93,-0.488211248232172,118.03,0.100,0.30,500,13.6000003814697,0,0.150000005960464,255,80.20,4580,-50.00,43,255,0.50,0.09,-0.05,50.80,5.23000001907349,51.00,-1024.0,43,176.360000610352,123.800003051758,75.85,7.25,2.17557001113892
161100.100,12,52.66,179.6,39°32.428752 N,122°19.882662 W,0,1,0,0,101.83,-0.22,18599.000,1,7.600,65.25,-0.12,0.30,-0.94,-0.410147349232872,133.04,0.100,0.31,500,13.6000003814697,0,0.180000007152557,255,80.20,4638,-50.00,43,255,0.50,0.01,-0.06,51.80,5.28000020980835,51.00,-1024.0,43,176.360000610352,123.800003051758,76.58,7.25,2.61068391799927
161100.200,12,53.11,179.9,39°32.427918 N,122°19.882680 W,0,1,0,0,101.67,-0.29,18699.000,1,7.700,66.72,-0.07,0.13,-0.94,-0.542301391530307,159.09,0.100,0.25,500,13.6000003814697,0,0.140000000596046,255,80.20,4638,-50.00,43,255,0.50,0.01,-0.06,52.70,5.21000003814697,51.00,-1024.0,44,176.360000610352,123.800003051758,75.56,7.25,2.03053188323975
161100.300,12,54.14,179.9,39°32.427072 N,122°19.882698 W,0,1,0,0,101.56,-0.25,18799.000,1,7.800,68.21,0.01,0.29,-0.95,-0.465459918729221,214.27,0.100,0.27,500,13.6000003814697,0,0.0900000035762787,255,80.20,4795,-50.00,43,255,0.50,0.01,-0.06,53.20,5.32000017166138,52.00,-1024.0,44,176.360000610352,125.599998474121,77.16,7.25,1.30534195899963
161100.400,12,55.13,180.0,39°32.426208 N,122°19.882722 W,0,1,0,0,101.44,-0.22,18899.000,1,7.900,69.73,-0.04,0.28,-0.96,-0.39177277179236,276.56,0.100,0.28,500,13.6000003814697,0,0.129999995231628,255,80.20,4795,-50.00,43,255,0.50,0.01,-0.06,54.40,5.46000003814697,52.00,-1024.0,44,176.360000610352,125.599998474121,79.19,7.25,1.88549399375916
161100.500,12,55.81,180.1,39°32.425338 N,122°19.882734 W,0,1,0,0,101.32,-0.25,18999.000,1,8.000,71.27,-0.02,0.19,-0.96,-0.451499623750314,367.07,0.100,0.24,500,13.6000003814697,0,0.109999999403954,255,80.20,4870,-50.00,43,255,0.50,-0.05,-0.05,55.10,5.17000007629395,52.00,-1024.0,43,176.360000610352,125.599998474121,74.98,7.25,1.59541797637939
161100.600,12,56.59,180.0,39°32.424462 N,122°19.882746 W,0,1,0,0,101.23,-0.25,19099.000,1,8.100,72.83,0.02,0.22,-0.97,-0.44529262086514,588.14,0.100,0.23,500,13.6000003814697,0,0.109999999403954,255,80.20,5002,-50.00,43,255,0.50,-0.05,-0.05,55.80,4.76000022888184,52.00,0.0,43,176.360000610352,125.599998474121,69.04,7.25,1.59541797637939
161100.700,12,57.49,180.1,39°32.423568 N,122°19.882764 W,0,1,0,0,101.14,-0.22,19199.000,1,8.200,74.41,-0.03,0.25,-0.98,-0.375730587252992,661.64,0.100,0.25,500,13.6000003814697,0,0.150000005960464,255,80.20,5076,-50.00,43,255,0.50,-0.05,-0.05,56.90,4.42999982833862,52.00,0.0,43,176.360000610352,125.599998474121,64.25,7.25,2.17557001113892
161100.800,12,58.34,180.2,39°32.422668 N,122°19.882776 W,0,1,0,0,101.06,-0.22,19299.000,1,8.300,76.02,-0.01,0.24,-0.98,-0.37025609379821,1000.00,0.100,0.24,500,13.6000003814697,0,0.109999999403954,255,80.20,5146,-50.00,43,255,0.60,-0.05,-0.05,57.50,4.38000011444092,52.00,1.0,43,176.360000610352,125.599998474121,63.53,8.70,1.59541797637939
161100.900,12,59.19,180.0,39°32.421756 N,122°19.882788 W,0,1,0,0,100.99,-0.18,19399.000,1,8.400,77.65,0.04,0.24,-0.99,-0.304100285516379,1000.00,0.100,0.24,500,13.6000003814697,0,0.119999997317791,255,80.20,5146,-50.00,43,255,0.60,-0.05,-0.06,58.20,4.78999996185303,52.00,1.0,43,176.360000610352,125.599998474121,69.47,8.70,1.74045598506927
161101.000,12,59.85,180.1,39°32.420832 N,122°19.882800 W,0,1,0,0,100.91,-0.22,19499.000,1,8.500,79.31,-0.04,0.19,-1.00,-0.360878136799546,1000.00,0.100,0.22,500,13.6000003814697,0,0.0700000002980232,255,81.00,5298,-50.00,43,255,0.60,-0.05,-0.06,59.30,5.3899998664856,52.00,2.0,44,177.800003051758,125.599998474121,78.18,8.70,1.01526594161987
161101.100,12,60.90,180.1,39°32.419890 N,122°19.882806 W,0,1,0,0,100.85,-0.18,19599.000,1,8.600,80.98,0.02,0.30,-1.00,-0.295576209399323,1000.00,0.100,0.26,500,13.6000003814697,0,0.0900000035762787,255,81.00,5346,-50.00,43,255,0.60,-0.05,-0.06,59.70,5.53000020980835,52.00,1.0,44,177.800003051758,125.599998474121,80.21,8.70,1.30534195899963
161101.200,12,61.58,180.1,39°32.418942 N,122°19.882818 W,0,1,0,0,100.79,-0.18,19699.000,1,8.700,82.69,-0.01,0.19,-1.01,-0.292293202559189,1000.00,0.100,0.23,500,13.6000003814697,0,0.119999997317791,255,81.00,5452,-50.00,43,255,0.60,-0.05,-0.06,60.90,5.17999982833862,52.00,1.0,46,177.800003051758,125.599998474121,75.13,8.70,1.74045598506927
161101.300,12,62.67,180.1,39°32.417976 N,122°19.882824 W,0,1,0,0,100.73,-0.14,19799.000,1,8.800,84.41,0.01,0.31,-1.01,-0.229793345567701,1000.00,0.100,0.27,500,13.6000003814697,0,0.140000000596046,255,81.00,5617,-50.00,43,255,0.60,-0.06,0.00,61.70,4.61999988555908,52.00,1.0,45,177.800003051758,125.599998474121,67.01,8.70,2.03053188323975
161101.400,12,63.27,180.0,39°32.416998 N,122°19.882830 W,0,1,0,0,100.66,-0.18,19899.000,1,8.900,86.16,0.01,0.17,-1.02,-0.284477036381452,1000.00,0.100,0.22,500,13.6000003814697,0,0.180000007152557,255,81.00,5617,-50.00,43,255,0.60,-0.06,0.00,62.60,4.3600001335144,52.00,1.0,45,177.800003051758,125.599998474121,63.24,8.70,2.61068391799927
161101.500,12,64.32,180.0,39°32.416008 N,122°19.882836 W,0,1,0,0,100.61,-0.18,19999.000,1,9.000,87.93,0.02,0.30,-1.02,-0.279846395422957,1000.00,0.100,0.26,500,13.6000003814697,0,0.0999999865889549,255,81.00,5646,-50.00,43,255,0.60,-0.06,0.00,63.40,4.98000001907349,52.00,1.0,45,177.800003051758,125.599998474121,72.23,8.70,1.45037996768951
161101.600,12,65.14,179.8,39°32.415006 N,122°19.882836 W,0,1,0,0,100.56,-0.14,20099.000,1,9.100,89.73,0.04,0.23,-1.03,-0.221055540204476,1000.00,0.100,0.25,500,13.6000003814697,0,0.150000005960464,255,81.00,5743,-50.00,43,255,0.60,-0.06,0.00,64.40,5.34999990463257,52.00,2.0,45,177.800003051758,125.599998474121,77.60,8.70,2.17557001113892
161101.700,12,65.88,179.9,39°32.413998 N,122°19.882842 W,0,1,0,0,100.52,-0.14,20199.000,1,9.200,91.55,-0.02,0.21,-1.03,-0.218579234972678,1000.00,0.100,0.23,500,13.6000003814697,0,0.170000001788139,255,81.00,5743,-50.00,43,255,0.60,-0.02,0.00,65.10,5.40999984741211,52.00,2.0,46,177.800003051758,125.599998474121,78.47,8.70,2.46564602851868
161101.800,12,66.90,179.8,39°32.412972 N,122°19.882836 W,0,1,0,0,100.47,-0.11,20299.000,1,9.300,93.40,0.03,0.29,-1.04,-0.161437390693433,1000.00,0.100,0.26,500,13.6000003814697,0,0.150000005960464,255,81.00,5872,-50.00,43,255,0.60,-0.02,0.00,65.80,4.71000003814697,52.00,2.0,46,177.800003051758,125.599998474121,68.31,8.70,2.17557001113892
161101.900,12,67.65,180.0,39°32.411934 N,122°19.882842 W,0,1,0,0,100.42,-0.11,20433.000,1,9.400,95.26,-0.05,0.21,-1.04,-0.159642872980444,1000.00,0.100,0.24,500,13.6000003814697,0,0.200000002980232,255,81.00,5945,-50.00,43,255,0.60,-0.02,0.00,67.00,4.78000020980835,52.00,1.0,46,177.800003051758,125.599998474121,69.33,8.70,2.90075993537903
161102.000,12,68.20,179.9,39°32.410890 N,122°19.882842 W,0,1,0,0,100.37,-0.11,20499.000,1,9.500,97.15,0.03,0.15,-1.04,-0.158362415320097,1000.00,0.100,0.20,500,13.6000003814697,0,0.170000001788139,255,81.00,5995,-50.00,43,255,0.60,-0.02,0.00,67.70,5.21000003814697,52.00,0.0,46,177.800003051758,125.599998474121,75.56,8.70,2.46564602851868
161102.100,12,69.16,179.9,39°32.409834 N,122°19.882842 W,0,1,0,0,100.36,-0.07,20599.000,1,9.600,99.06,-0.02,0.27,-1.05,-0.104112441436752,1000.00,0.100,0.23,500,13.6000003814697,0,0.0900000035762787,255,81.00,6146,-50.00,43,255,0.60,-0.06,-0.04,68.40,5.78000020980835,52.00,0.0,46,177.800003051758,125.599998474121,83.83,8.70,1.30534195899963
161102.200,12,69.89,180.0,39°32.408766 N,122°19.882842 W,0,1,0,0,100.32,-0.07,20699.000,1,9.700,100.99,-0.02,0.21,-1.05,-0.103013134174607,1000.00,0.100,0.22,500,13.6000003814697,0,0.150000005960464,255,81.00,6146,-50.00,43,255,0.70,-0.06,-0.04,69.10,4.98999977111816,52.00,0.0,46,177.800003051758,125.599998474121,72.37,10.15,2.17557001113892
161102.300,12,70.83,179.9,39°32.407680 N,122°19.882842 W,0,1,0,0,100.29,-0.07,20799.000,1,9.800,102.94,0.04,0.27,-1.05,-0.101651842439644,1000.00,0.100,0.24,500,13.6000003814697,0,0.209999993443489,255,81.00,6205,-50.00,43,255,0.70,-0.06,-0.04,69.90,4.40999984741211,52.00,2.0,46,177.800003051758,125.599998474121,63.96,10.15,3.0457980632782
161102.400,12,71.83,179.9,39°32.406582 N,122°19.882848 W,0,1,0,0,100.27,0.00,20899.000,1,9.900,104.93,-0.02,0.28,-1.05,0,1000.00,0.100,0.26,500,13.6000003814697,0,0.150000005960464,255,81.00,6205,-50.00,43,255,0.70,-0.06,-0.04,70.80,5.48999977111816,52.00,1.0,8,177.800003051758,125.599998474121,79.63,10.15,2.17557001113892
161102.500,12,72.12,179.9,39°32.405490 N,122°19.882848 W,0,1,0,0,100.23,0.00,20999.000,1,10.000,106.92,0.01,0.08,-1.05,0,1000.00,0.100,0.17,500,13.6000003814697,0,0.170000001788139,255,81.00,6218,-50.00,43,255,0.60,-0.06,-0.22,71.50,5.76000022888184,52.00,1.0,8,177.800003051758,125.599998474121,83.54,8.70,2.46564602851868
161102.600,12,71.80,179.6,39°32.404404 N,122°19.882842 W,0,1,0,0,100.24,0.04,21099.000,1,10.100,108.92,0.10,-0.09,-1.06,0.0501427676022007,1000.00,0.100,0.05,500,13.6000003814697,0,0.0999999865889549,255,81.00,5781,-50.00,43,255,0.60,-0.06,-0.22,72.20,4.96999979019165,52.00,1.0,0,177.800003051758,125.599998474121,72.08,8.70,1.45037996768951
161102.700,12,71.87,180.0,39°32.403324 N,122°19.882842 W,0,1,0,0,100.24,0.04,21199.000,1,10.200,110.92,-0.13,0.02,-1.06,0.0500876533934385,1000.00,0.100,0.03,500,13.6000003814697,0,0.0900000035762787,255,81.00,5363,-50.00,43,255,0.60,-0.06,-0.22,71.90,4.40000009536743,52.00,1.0,0,177.800003051758,125.599998474121,63.82,8.70,1.30534195899963
161102.800,12,71.58,179.9,39°32.402244 N,122°19.882836 W,0,1,0,0,100.22,0.00,21299.000,1,10.300,112.91,0.02,-0.08,-1.06,0,1000.00,0.100,0.03,500,13.6000003814697,0,0.170000001788139,255,81.70,4437,-50.00,43,255,0.60,-0.06,-0.22,71.60,4.26999998092651,52.00,1.0,0,179.059997558594,125.599998474121,61.93,8.70,2.46564602851868
161102.900,12,71.72,180.0,39°32.401164 N,122°19.882836 W,0,1,0,0,100.22,0.04,21399.000,1,10.400,114.90,-0.01,0.04,-1.06,0.0501959034565457,1000.00,0.100,0.01,500,13.6000003814697,0,0.189999997615814,255,81.70,4437,-50.00,43,255,0.50,0.00,-0.31,71.80,4.65999984741211,52.00,1.0,0,179.059997558594,125.599998474121,67.59,7.25,2.75572204589844
161103.000,12,71.24,180.0,39°32.400096 N,122°19.882830 W,0,1,0,0,100.21,0.00,21499.000,1,10.500,116.89,-0.02,-0.14,-1.06,0,1000.00,0.100,0.07,500,13.6000003814697,0,0.159999996423721,255,81.70,4081,-50.00,43,255,0.50,0.00,-0.31,71.60,4.92000007629395,52.00,1.0,16,179.059997558594,125.599998474121,71.36,7.25,2.32060790061951
161103.100,12,71.20,179.9,39°32.399022 N,122°19.882830 W,0,1,0,0,100.20,0.00,21599.000,1,10.600,118.87,0.03,-0.01,-1.06,0,1000.00,0.100,0.04,500,13.6000003814697,0,0.129999995231628,255,81.70,3967,-50.00,43,255,0.50,0.00,-0.31,71.40,5.25,52.00,1.0,21,179.059997558594,125.599998474121,76.14,7.25,1.88549399375916
161103.200,12,71.07,179.7,39°32.397954 N,122°19.882818 W,0,1,0,0,100.22,0.04,21699.000,1,10.700,120.84,0.09,-0.04,-1.05,0.0506535717803323,1000.00,0.100,0.04,500,13.6000003814697,0,0.150000005960464,255,81.70,4150,-50.00,43,255,0.50,0.00,-0.31,71.20,5.19000005722046,53.00,2.0,33,179.059997558594,127.400001525879,75.27,7.25,2.17557001113892
161103.300,12,71.45,179.7,39°32.396868 N,122°19.882812 W,0,1,0,0,100.21,0.07,21799.000,1,10.800,122.82,0.01,0.11,-1.05,0.10076553818594,1000.00,0.100,0.04,500,13.6000003814697,0,0.209999993443489,255,81.70,4180,-50.00,43,255,0.50,-0.08,-0.20,70.90,5.1399998664856,53.00,2.0,33,179.059997558594,127.400001525879,74.55,7.25,3.0457980632782
161103.400,12,72.05,179.6,39°32.395776 N,122°19.882806 W,0,1,0,0,100.20,0.11,21899.000,1,10.900,124.81,0.03,0.17,-1.05,0.149887584311766,1000.00,0.100,0.10,500,13.6000003814697,0,0.109999999403954,255,81.70,4180,-50.00,43,255,0.50,-0.08,-0.20,71.00,4.75,53.00,2.0,49,179.059997558594,127.400001525879,68.89,7.25,1.59541797637939
161103.500,12,72.64,180.4,39°32.394672 N,122°19.882830 W,0,1,0,0,100.05,-0.04,21999.000,1,11.000,126.82,-0.29,0.17,-1.05,-0.049558789113586,1000.00,0.100,0.14,500,13.6000003814697,0,0.180000007152557,255,81.70,4217,-50.00,43,255,0.50,-0.08,-0.20,72.00,4.51000022888184,53.00,2.0,49,179.059997558594,127.400001525879,65.41,7.25,2.61068391799927
161103.600,12,73.22,179.6,39°32.393550 N,122°19.882824 W,0,1,0,0,100.01,0.00,22099.000,1,11.100,128.85,0.27,0.16,-1.05,0,1000.00,0.100,0.15,500,13.6000003814697,0,0.150000005960464,255,81.70,4300,-50.00,43,255,0.50,-0.08,-0.20,72.40,4.32000017166138,53.00,2.0,55,179.059997558594,127.400001525879,62.66,7.25,2.17557001113892
161103.700,12,74.22,179.8,39°32.392416 N,122°19.882824 W,0,1,0,0,99.95,0.00,22199.000,1,11.200,130.90,-0.06,0.28,-1.05,0,1000.00,0.100,0.22,500,13.6000003814697,0,0.109999999403954,255,81.70,4390,-50.00,43,255,0.50,-0.03,-0.03,73.30,4.55999994277954,53.00,3.0,57,179.059997558594,127.400001525879,66.14,7.25,1.59541797637939
161103.800,12,74.80,179.9,39°32.391276 N,122°19.882830 W,0,1,0,0,99.86,-0.07,22299.000,1,11.300,132.97,-0.05,0.17,-1.05,-0.0962515373509438,1000.00,0.100,0.19,500,13.6000003814697,0,0.209999993443489,255,81.70,4415,-50.00,43,255,0.60,-0.03,-0.03,74.20,5.03999996185303,53.00,2.0,57,179.059997558594,127.400001525879,73.10,8.70,3.0457980632782
161103.900,12,75.56,179.7,39°32.390118 N,122°19.882830 W,0,1,0,0,99.78,-0.11,22433.000,1,11.400,135.06,0.08,0.21,-1.05,-0.142938443823868,1000.00,0.100,0.20,500,13.6000003814697,0,0.159999996423721,255,81.70,4491,-50.00,43,255,0.50,-0.03,-0.03,75.20,5.30000019073486,53.00,2.0,57,179.059997558594,127.400001525879,76.87,7.25,2.32060790061951
161104.000,12,76.62,179.7,39°32.388942 N,122°19.882824 W,0,1,0,0,99.73,-0.07,22499.000,1,11.500,137.17,0.03,0.30,-1.05,-0.093971469217818,1000.00,0.100,0.25,500,13.6000003814697,0,0.200000002980232,255,81.70,4491,-50.00,43,255,0.50,-0.03,-0.03,76.10,5.21000003814697,53.00,3.0,58,179.059997558594,127.400001525879,75.56,7.25,2.90075993537903
161104.100,12,77.70,179.5,39°32.387760 N,122°19.882812 W,0,1,0,0,99.73,-0.04,22599.000,1,11.600,139.31,0.08,0.31,-1.05,-0.0463308537746776,1000.00,0.100,0.28,500,13.6000003814697,0,0.200000002980232,255,81.70,4575,-50.00,43,255,0.60,-0.06,-0.04,76.80,4.71999979019165,53.00,3.0,58,179.059997558594,127.400001525879,68.46,8.70,2.90075993537903
161104.200,12,78.03,179.6,39°32.386572 N,122°19.882806 W,0,1,0,0,99.65,-0.07,22699.000,1,11.700,141.48,-0.04,0.09,-1.06,-0.0922674731527283,1000.00,0.100,0.19,500,13.6000003814697,0,0.230000004172325,255,81.70,4575,-50.00,43,255,0.60,-0.06,-0.04,77.50,4.34999990463257,53.00,4.0,58,179.059997558594,127.400001525879,63.09,8.70,3.33587408065796
161104.300,12,79.28,179.4,39°32.385360 N,122°19.882794 W,0,1,0,0,99.61,-0.04,22799.000,1,11.800,143.66,0.08,0.35,-1.06,-0.0454092508734974,1000.00,0.100,0.27,500,13.6000003814697,0,0.239999994635582,255,81.70,4602,-50.00,43,255,0.60,-0.06,-0.04,78.30,4.3600001335144,53.00,4.0,58,179.059997558594,127.400001525879,63.24,8.70,3.48091197013855
161104.400,12,79.70,179.4,39°32.384142 N,122°19.882782 W,0,1,0,0,99.53,-0.07,22899.000,1,11.900,145.87,-0.01,0.12,-1.06,-0.0903387703889586,1000.00,0.100,0.20,500,13.6000003814697,0,0.259999990463257,255,82.50,4650,-50.00,43,255,0.60,-0.06,-0.04,78.30,4.67999982833862,53.00,4.0,58,180.5,127.400001525879,67.88,8.70,3.77098798751831
161104.500,12,80.56,179.2,39°32.382912 N,122°19.882764 W,0,1,0,0,99.47,-0.07,22999.000,1,12.000,148.09,0.05,0.24,-1.06,-0.0893732699445141,1000.00,0.100,0.22,500,13.6000003814697,0,0.28999999165535,255,82.50,4740,-50.00,43,255,0.60,-0.08,-0.07,79.80,5.17000007629395,53.00,4.0,57,180.5,127.400001525879,74.98,8.70,4.20610189437866
161104.600,12,81.45,179.2,39°32.381664 N,122°19.882752 W,0,1,0,0,99.38,-0.11,23099.000,1,12.100,150.34,0.02,0.25,-1.06,-0.132603197210422,1000.00,0.100,0.24,500,13.6000003814697,0,0.209999993443489,255,82.50,4785,-50.00,43,255,0.60,-0.08,-0.07,80.60,5.61999988555908,53.00,4.0,56,180.5,127.400001525879,81.51,8.70,3.0457980632782
161104.700,12,82.12,179.1,39°32.380416 N,122°19.882734 W,0,1,0,0,99.35,-0.04,23199.000,1,12.200,152.62,0.04,0.19,-1.06,-0.0438366839983926,1000.00,0.100,0.22,500,13.6000003814697,0,0.230000004172325,255,82.50,4785,-50.00,43,255,0.60,-0.08,-0.07,81.30,4.59000015258789,53.00,4.0,56,180.5,127.400001525879,66.57,8.70,3.33587408065796
161104.800,12,83.08,178.9,39°32.379150 N,122°19.882698 W,0,1,0,0,99.34,0.00,23299.000,1,12.300,154.91,0.09,0.27,-1.07,0,1000.00,0.100,0.25,500,13.6000003814697,0,0.230000004172325,255,82.50,4840,-50.00,43,255,0.60,-0.08,-0.07,82.00,4.32000017166138,53.00,4.0,53,180.5,127.400001525879,62.66,8.70,3.33587408065796
161104.900,12,83.40,178.9,39°32.377890 N,122°19.882662 W,0,1,0,0,99.31,-0.04,23399.000,1,12.400,157.22,-0.01,0.09,-1.07,-0.043166502793832,1000.00,0.100,0.17,500,13.6000003814697,0,0.239999994635582,255,82.50,4897,-50.00,43,255,0.60,-0.03,-0.09,83.00,4.57999992370605,53.00,4.0,51,180.5,127.400001525879,66.43,8.70,3.48091197013855
161105.000,12,84.03,178.6,39°32.376612 N,122°19.882620 W,0,1,0,0,99.28,-0.04,23499.000,1,12.500,159.55,0.10,0.18,-1.07,-0.0428413323654366,1000.00,0.100,0.18,500,13.6000003814697,0,0.170000001788139,255,82.50,4897,-50.00,43,255,0.60,-0.03,-0.09,83.30,5.32999992370605,53.00,3.0,51,180.5,127.400001525879,77.31,8.70,2.46564602851868
161105.100,12,84.89,178.6,39°32.375328 N,122°19.882584 W,0,1,0,0,99.27,-0.04,23599.000,1,12.600,161.89,0.00,0.24,-1.07,-0.0424088210347752,1000.00,0.100,0.21,500,13.6000003814697,0,0.200000002980232,255,82.50,4953,-50.00,43,255,0.60,-0.03,-0.09,83.90,5.73000001907349,53.00,3.0,51,180.5,127.400001525879,83.11,8.70,2.90075993537903
161105.200,12,85.39,178.4,39°32.374038 N,122°19.882536 W,0,1,0,0,99.24,-0.04,23699.000,1,12.700,164.26,0.09,0.14,-1.07,-0.0421604909354944,1000.00,0.100,0.18,500,13.6000003814697,0,0.129999995231628,255,82.50,4998,-50.00,43,255,0.60,-0.03,-0.09,84.90,5.28999996185303,53.00,3.0,51,180.5,127.400001525879,76.73,8.70,1.88549399375916
161105.300,12,85.84,178.4,39°32.372736 N,122°19.882494 W,0,1,0,0,99.21,-0.04,23799.000,1,12.800,166.64,0.00,0.13,-1.07,-0.0419375131054728,1000.00,0.100,0.16,500,13.6000003814697,0,0.159999996423721,255,82.50,5026,-50.00,43,255,0.60,-0.06,-0.04,85.20,4.57999992370605,53.00,3.0,51,180.5,127.400001525879,66.43,8.70,2.32060790061951
161105.400,12,86.66,178.3,39°32.371422 N,122°19.882440 W,0,1,0,0,99.20,0.00,23899.000,1,12.900,169.03,0.04,0.23,-1.07,0,1000.00,0.100,0.20,500,13.6000003814697,0,0.150000005960464,255,82.50,5026,-50.00,43,255,0.60,-0.06,-0.04,85.90,4.26000022888184,53.00,4.0,51,180.5,127.400001525879,61.79,8.70,2.17557001113892
161105.500,12,87.11,178.3,39°32.370102 N,122°19.882392 W,0,1,0,0,99.16,-0.04,23999.000,1,13.000,171.45,0.03,0.13,-1.07,-0.04132563452068,1000.00,0.100,0.16,500,13.6000003814697,0,0.180000007152557,255,82.50,5103,-50.00,43,255,0.60,-0.06,-0.04,86.50,4.19999980926514,53.00,4.0,51,180.5,127.400001525879,60.92,8.70,2.61068391799927
